,hasStructure_feature_name_http://dl-learner.org/mutagenesis#ring_size_6-1467,hasStructure_feature_name_http://dl-learner.org/mutagenesis#ring_size_6-1468,hasStructure_feature_name_http://dl-learner.org/mutagenesis#ring_size_6-1469,hasStructure_feature_name_http://dl-learner.org/mutagenesis#ring_size_6-1470,hasStructure_feature_name_http://dl-learner.org/mutagenesis#ring_size_6-1471
http://dl-learner.org/mutagenesis#bond2253,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2254,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2255,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2256,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2257,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2258,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2259,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond226,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2260,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2261,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2262,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2263,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2264,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2265,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2266,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2267,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2268,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2269,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond227,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2270,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2271,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2272,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2273,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2274,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2275,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2276,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2277,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2278,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2279,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond228,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2280,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2281,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2282,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2283,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2284,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2285,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2286,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2287,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2288,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2289,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond229,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2290,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2291,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2292,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2293,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2294,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2295,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2296,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2297,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2298,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2299,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond23,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond230,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2300,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2301,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2302,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2303,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2304,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2305,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2306,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2307,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2308,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2309,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond231,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2310,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2311,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2312,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2313,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2314,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2315,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2316,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2317,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2318,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2319,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond232,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2320,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2321,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2322,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2323,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2324,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2325,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2326,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2327,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2328,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2329,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond233,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2330,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2331,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2332,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2333,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2334,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2335,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2336,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2337,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2338,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2339,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond234,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2340,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2341,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2342,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2343,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2344,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2345,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2346,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2347,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2348,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2349,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond235,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2350,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2351,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2352,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2353,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2354,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2355,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2356,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2357,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2358,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2359,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond236,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2360,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2361,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2362,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2363,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2364,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2365,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2366,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2367,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2368,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2369,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond237,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2370,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2371,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2372,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2373,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2374,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2375,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2376,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2377,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2378,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2379,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond238,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2380,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2381,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2382,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2383,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2384,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2385,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2386,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2387,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2388,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2389,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond239,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2390,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2391,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2392,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2393,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2394,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2395,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2396,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2397,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2398,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2399,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond24,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond240,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2400,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2401,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2402,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2403,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2404,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2405,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2406,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2407,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2408,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2409,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond241,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2410,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2411,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2412,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2413,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2414,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2415,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2416,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2417,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2418,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2419,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond242,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2420,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2421,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2422,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2423,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2424,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2425,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2426,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2427,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2428,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2429,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond243,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2430,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2431,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2432,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2433,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2434,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2435,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2436,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2437,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2438,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2439,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond244,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2440,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2441,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2442,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2443,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2444,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2445,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2446,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2447,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2448,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2449,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond245,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2450,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2451,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2452,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2453,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2454,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2455,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2456,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2457,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2458,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2459,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond246,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2460,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2461,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2462,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2463,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2464,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2465,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2466,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2467,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2468,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2469,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond247,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2470,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2471,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2472,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2473,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2474,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2475,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2476,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2477,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2478,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2479,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond248,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2480,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2481,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2482,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2483,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2484,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2485,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2486,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2487,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2488,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2489,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond249,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2490,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2491,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2492,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2493,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2494,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2495,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2496,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2497,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2498,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2499,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond25,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond250,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2500,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2501,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2502,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2503,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2504,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2505,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2506,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2507,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2508,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2509,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond251,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2510,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2511,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2512,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2513,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2514,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2515,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2516,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2517,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2518,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2519,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond252,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2520,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2521,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2522,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2523,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2524,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2525,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2526,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2527,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2528,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2529,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond253,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2530,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2531,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2532,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2533,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2534,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2535,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2536,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2537,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2538,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2539,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond254,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2540,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2541,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2542,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2543,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2544,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2545,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2546,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2547,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2548,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2549,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond255,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2550,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2551,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2552,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2553,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2554,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2555,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2556,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2557,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2558,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2559,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond256,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2560,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2561,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2562,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2563,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2564,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2565,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2566,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2567,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2568,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2569,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond257,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2570,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2571,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2572,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2573,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2574,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2575,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2576,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2577,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2578,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2579,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond258,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2580,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2581,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2582,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2583,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2584,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2585,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2586,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2587,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2588,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2589,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond259,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2590,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2591,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2592,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2593,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2594,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2595,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2596,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2597,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2598,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2599,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond26,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond260,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2600,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2601,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2602,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2603,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2604,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2605,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2606,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2607,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2608,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2609,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond261,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2610,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2611,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2612,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2613,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2614,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2615,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2616,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2617,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2618,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2619,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond262,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2620,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2621,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2622,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2623,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2624,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2625,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2626,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2627,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2628,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2629,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond263,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2630,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2631,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2632,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2633,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2634,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2635,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2636,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2637,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2638,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2639,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond264,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2640,0,0,0,0,0
http://dl-learner.org/mutagenesis#bond2641,0,0,0,0,0
